IP,Env,NAME,STATUS,Operating System,OS Lifecycle EOL Date,OS Lifecycle EOS Date,Patching Scope,Internet Facing,Asset Criticality,CVE ID,CVSS,Vuln Type,Qualys Severity,Title,Vuln Status,Solution,Exploitability,Results,First Detected,Last Detected,Date Last Fixed,Last Reopened,Exempted,Age,New/Old,SLA,Week,Vuln_Status,Actual Fixed Date
10.2.1.3,Non-Prod,Non-Prod-Ubuntu-3,Active,Ubuntu 20.04,01-Apr-25,23-Apr-30,Linux Team,Yes,No,CVE-2023-1291,9.15,OS,4,Ubuntu OS Vulnerability-2,Fixed,Solution-8,Yes,Result-8,18-Mar-24,14-Apr-24,15-Apr-24,,No,28,Old,45 to 90,1,Closed,15-Apr-24
10.2.1.5,Non-Prod,Non-Prod-Ubuntu-5,Decommisoned,Ubuntu 20.04,01-Apr-25,23-Apr-30,Linux Team,Yes,No,CVE-2023-1293,10,OS,5,Ubuntu OS Vulnerability-4,Fixed,Solution-10,Yes,Result-10,20-Mar-24,14-Apr-24,15-Apr-24,,No,26,Old,45 to 90,1,Closed,15-Apr-24
10.1.1.1,Prod,Prod-Ubuntu-1,Active,Ubuntu 20.04,01-Apr-25,23-Apr-30,Linux Team,Yes,Yes,CVE-2023-1295,5,OS,2,Ubuntu OS Vulnerability-6,Fixed,Solution-12,Yes,Result-12,22-Mar-24,29-Apr-24,30-Apr-24,,No,39,Old,45 to 90,1,Closed,30-Apr-24
192.168.1.3,Prod,Prod-LAP-3,Active,Windows 11,10-Nov-26,10-Nov-26,Windows Team,Yes,Yes,CVE-2023-1298,5,OS,3,Windows OS Update-3,Fixed,Solution-15,No,Result-15,25-Mar-24,29-Apr-24,30-Apr-24,,No,36,Old,45 to 90,1,Closed,30-Apr-24
192.168.1.6,Prod,Prod-LAP-6,Active,Windows 11,10-Nov-26,10-Nov-26,Windows Team,Yes,Yes,CVE-2023-1301,3,OS,2,Windows OS Update-6,Fixed,Solution-18,Yes,Result-18,28-Mar-24,29-Apr-24,30-Apr-24,,No,33,Old,45 to 90,1,Closed,30-Apr-24
192.168.2.3,Non-Prod,Non-Prod-LAP-3,Active,Windows 11,10-Nov-26,10-Nov-26,Windows Team,Yes,No,CVE-2023-1304,9,OS,5,Windows OS Update-9,Fixed,Solution-21,Yes,Result-21,31-Mar-24,29-Apr-24,30-Apr-24,,No,30,Old,45 to 90,1,Closed,30-Apr-24
192.168.1.3,Prod,Prod-LAP-3,Active,Windows 11,10-Nov-26,10-Nov-26,Windows Team,Yes,Yes,CVE-2023-1309,6,Application,3,Windows Application Update-3,Fixed,Solution-26,Yes,Result-26,04-May-24,27-May-24,28-May-24,,No,24,Old,45 to 90,1,Closed,28-May-24
192.168.1.6,Prod,Prod-LAP-6,Active,Windows 11,10-Nov-26,10-Nov-26,Windows Team,Yes,Yes,CVE-2023-1312,2,Application,2,Windows Application Update-6,Fixed,Solution-29,Yes,Result-29,04-Aug-24,27-May-24,28-May-24,,No,-68,Old,45 to 90,1,Closed,28-May-24
192.168.2.3,Non-Prod,Non-Prod-LAP-3,Active,Windows 11,10-Nov-26,10-Nov-26,Windows Team,Yes,No,CVE-2023-1315,10,Application,5,Windows Application Update-9,Fixed,Solution-32,Yes,Result-32,04-Nov-24,27-May-24,28-May-24,,No,-160,Old,0 to 45,1,Closed,28-May-24
10.1.1.8,Prod,Prod-Server-1,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,Yes,CVE-2023-1318,5,OS,3,Windows Server OS Update-1,Fixed,Solution-35,No,Result-35,14-Apr-24,27-May-24,28-May-24,,No,44,Old,0 to 45,1,Closed,28-May-24
10.1.1.9,Prod,Prod-Server-2,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,Yes,NA,3,OS,1,Windows Server OS Update-2,Fixed,Solution-36,Yes,Result-36,15-Apr-24,27-May-24,28-May-24,,No,43,Old,0 to 45,1,Closed,28-May-24
10.1.1.11,Prod,Prod-Server-4,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,Yes,CVE-2023-1321,4,OS,2,Windows Server OS Update-4,Fixed,Solution-38,Yes,Result-38,17-Apr-24,27-May-24,28-May-24,,No,41,Old,0 to 45,1,Closed,28-May-24
10.1.1.12,Prod,Prod-Server-5,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,Yes,CVE-2023-1322,9,OS,4,Windows Server OS Update-5,Fixed,Solution-39,Yes,Result-39,18-Apr-24,27-May-24,28-May-24,,No,40,Old,0 to 45,1,Closed,28-May-24
10.2.1.7,Non-Prod,Non-Prod-Server-1,Decommisoned,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,No,CVE-2023-1324,10,OS,5,Windows Server OS Update-1,Fixed,Solution-41,Yes,Result-41,20-Apr-24,27-May-24,28-May-24,,No,38,Old,0 to 45,1,Closed,28-May-24
10.2.1.8,Non-Prod,Non-Prod-Server-2,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,No,CVE-2023-1325,8,OS,5,Windows Server OS Update-2,Fixed,Solution-42,Yes,Result-42,21-Apr-24,05-May-24,06-May-24,,No,15,Old,0 to 45,1,Closed,06-May-24
10.1.1.8,Prod,Prod-Server-1,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,Yes,CVE-2023-1318,7,Application,3,Windows Server Application Update-1,Fixed,Solution-44,No,Result-44,23-Apr-24,05-May-24,06-May-24,,No,13,Old,0 to 45,1,Closed,06-May-24
10.1.1.9,Prod,Prod-Server-2,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,Yes,NA,2,Application,1,Windows Server Application Update-2,Fixed,Solution-45,No,Result-45,24-Apr-24,05-May-24,06-May-24,,No,12,Old,0 to 45,1,Closed,06-May-24
10.1.1.11,Prod,Prod-Server-4,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,Yes,CVE-2023-1321,4,Application,2,Windows Server Application Update-4,Fixed,Solution-47,Yes,Result-47,26-Apr-24,05-May-24,06-May-24,,No,10,Old,0 to 45,1,Closed,06-May-24
10.1.1.12,Prod,Prod-Server-5,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,Yes,CVE-2023-1322,9,Application,4,Windows Server Application Update-5,Fixed,Solution-48,Yes,Result-48,27-Apr-24,05-May-24,06-May-24,,No,9,Old,0 to 45,1,Closed,06-May-24
10.2.1.7,Non-Prod,Non-Prod-Server-1,Decommisoned,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,No,CVE-2023-1324,10,Application,5,Windows Server Application Update-7,Fixed,Solution-50,Yes,Result-50,29-Apr-24,05-May-24,06-May-24,,No,7,Old,0 to 45,1,Closed,06-May-24
10.2.1.8,Non-Prod,Non-Prod-Server-2,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,No,CVE-2023-1325,8,Application,5,Windows Server Application Update-8,Fixed,Solution-51,Yes,Result-51,30-Apr-24,05-May-24,06-May-24,,No,6,Old,0 to 45,1,Closed,06-May-24
10.1.1.11,Prod,Prod-Server-4,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,Yes,CVE-2023-1321,4,Application,2,Windows Server Application Update-10,Fixed,Solution-53,Yes,Result-53,06-Feb-24,05-May-24,06-May-24,,No,90,Old,0 to 45,1,Closed,06-May-24
10.1.1.12,Prod,Prod-Server-5,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,Yes,CVE-2023-1322,9,Application,4,Windows Server Application Update-11,Fixed,Solution-54,Yes,Result-54,06-Mar-24,05-May-24,06-May-24,,No,61,Old,0 to 45,1,Closed,06-May-24
10.2.1.7,Non-Prod,Non-Prod-Server-1,Decommisoned,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,No,CVE-2023-1324,10,Application,5,Windows Server Application Update-13,Fixed,Solution-56,Yes,Result-56,06-Jun-24,29-Jun-24,30-Jun-24,,No,24,Old,0 to 45,1,Closed,30-Jun-24
10.2.1.8,Non-Prod,Non-Prod-Server-2,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,No,CVE-2023-1325,8,Application,5,Windows Server Application Update-14,Fixed,Solution-57,Yes,Result-57,06-Jun-24,29-Jun-24,30-Jun-24,,No,24,Old,0 to 45,1,Closed,30-Jun-24
10.2.1.5,Non-Prod,Non-Prod-Ubuntu-5,Decommisoned,Ubuntu 20.04,01-Apr-25,23-Apr-30,Linux Team,Yes,No,CVE-2023-1293,10,OS,5,Ubuntu OS Vulnerability-8,Fixed,Solution-60,Yes,Result-60,06-Sep-24,29-Jun-24,30-Jun-24,,No,-68,Old,0 to 45,1,Closed,30-Jun-24
10.1.1.1,Prod,Prod-Ubuntu-1,Active,Ubuntu 20.04,01-Apr-25,23-Apr-30,Linux Team,Yes,Yes,CVE-2023-1295,5,OS,2,Ubuntu OS Vulnerability-10,Fixed,Solution-62,Yes,Result-62,06-Nov-24,29-Jun-24,30-Jun-24,,No,-129,Old,0 to 45,1,Closed,30-Jun-24
192.168.1.3,Prod,Prod-LAP-3,Active,Windows 11,10-Nov-26,10-Nov-26,Windows Team,Yes,Yes,CVE-2023-1298,5,OS,3,Windows OS Update-14,Fixed,Solution-65,No,Result-65,14-Jun-24,29-Jun-24,30-Jun-24,,No,16,Old,0 to 45,1,Closed,30-Jun-24
192.168.1.6,Prod,Prod-LAP-6,Active,Windows 11,10-Nov-26,10-Nov-26,Windows Team,Yes,Yes,CVE-2023-1301,3,OS,2,Windows OS Update-17,Fixed,Solution-68,Yes,Result-68,17-Jun-24,29-Jun-24,30-Jun-24,,No,13,Old,0 to 45,1,Closed,30-Jun-24
192.168.2.3,Non-Prod,Non-Prod-LAP-3,Active,Windows 11,10-Nov-26,10-Nov-26,Windows Team,Yes,No,CVE-2023-1304,9,OS,5,Windows OS Update-20,Fixed,Solution-71,Yes,Result-71,20-Jun-24,29-Jun-24,30-Jun-24,,No,10,New,0 to 45,1,Closed,30-Jun-24
10.1.1.2,Prod,Prod-Ubuntu-2,Active,Ubuntu 20.04,01-Apr-25,23-Apr-30,Linux Team,Yes,Yes,CVE-2023-1285,2,Application,2,Ubuntu Application Vulnerability-8,Fixed,Solution-75,Yes,Result-75,29-Apr-24,05-May-24,06-May-24,,No,7,Old,0 to 45,1,Closed,06-May-24
10.1.1.4,Prod,Prod-Ubuntu-4,Active,Ubuntu 20.04,01-Apr-25,23-Apr-30,Linux Team,Yes,Yes,NA,4.4,Application,1,Ubuntu Application Vulnerability-10,Fixed,Solution-77,Yes,Result-77,06-Jan-24,05-May-24,06-May-24,,No,121,Old,0 to 45,1,Closed,06-May-24
10.2.1.1,Non-Prod,Non-Prod-Ubuntu-1,Active,Ubuntu 20.04,01-Apr-25,23-Apr-30,Linux Team,Yes,No,CVE-2023-1289,3.2,Application,2,Ubuntu Application Vulnerability-12,Fixed,Solution-79,Yes,Result-79,06-Mar-24,05-May-24,06-May-24,,No,61,Old,0 to 45,1,Closed,06-May-24
10.2.1.3,Non-Prod,Non-Prod-Ubuntu-3,Active,Ubuntu 20.04,01-Apr-25,23-Apr-30,Linux Team,Yes,No,CVE-2023-1291,9.15,OS,4,Ubuntu OS Vulnerability-8,Fixed,Solution-81,Yes,Result-81,06-Jun-24,29-Jun-24,30-Jun-24,,No,24,Old,0 to 45,1,Closed,30-Jun-24
10.2.1.5,Non-Prod,Non-Prod-Ubuntu-5,Decommisoned,Ubuntu 20.04,01-Apr-25,23-Apr-30,Linux Team,Yes,No,CVE-2023-1293,10,OS,5,Ubuntu OS Vulnerability-10,Fixed,Solution-83,Yes,Result-83,06-Jul-24,29-Jun-24,30-Jun-24,,No,-6,Old,0 to 45,1,Closed,30-Jun-24
10.1.1.1,Prod,Prod-Ubuntu-1,Active,Ubuntu 20.04,01-Apr-25,23-Apr-30,Linux Team,Yes,Yes,CVE-2023-1295,5,OS,2,Ubuntu OS Vulnerability-12,Fixed,Solution-85,Yes,Result-85,06-Sep-24,29-Jun-24,30-Jun-24,,No,-68,Old,0 to 45,1,Closed,30-Jun-24
10.1.1.8,Prod,Prod-Server-1,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,Yes,CVE-2023-1318,7,Application,3,Windows Server Application Update-10,Fixed,Solution-86,No,Result-86,06-Oct-24,29-Jun-24,30-Jun-24,,No,-98,Old,0 to 45,1,Closed,30-Jun-24
10.1.1.9,Prod,Prod-Server-2,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,Yes,NA,2,Application,1,Windows Server Application Update-11,Fixed,Solution-87,No,Result-87,06-Nov-24,29-Jun-24,30-Jun-24,,No,-129,Old,0 to 45,1,Closed,30-Jun-24
10.1.1.11,Prod,Prod-Server-4,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,Yes,CVE-2023-1321,4,Application,2,Windows Server Application Update-13,Fixed,Solution-89,Yes,Result-89,13-Jun-24,29-Jun-24,30-Jun-24,,No,17,Old,0 to 45,1,Closed,30-Jun-24
10.1.1.12,Prod,Prod-Server-5,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,Yes,CVE-2023-1322,9,Application,4,Windows Server Application Update-14,Fixed,Solution-90,Yes,Result-90,14-Jun-24,29-Jun-24,30-Jun-24,,No,16,Old,0 to 45,1,Closed,30-Jun-24
10.2.1.7,Non-Prod,Non-Prod-Server-1,Decommisoned,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,No,CVE-2023-1324,10,Application,5,Windows Server Application Update-16,Fixed,Solution-92,Yes,Result-92,16-Jun-24,29-Jun-24,30-Jun-24,,No,14,Old,0 to 45,1,Closed,30-Jun-24
10.2.1.8,Non-Prod,Non-Prod-Server-2,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,No,CVE-2023-1325,8,Application,5,Windows Server Application Update-17,Fixed,Solution-93,Yes,Result-93,17-Jun-24,29-Jun-24,30-Jun-24,,No,13,Old,0 to 45,1,Closed,30-Jun-24
10.1.1.11,Prod,Prod-Server-4,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,Yes,CVE-2023-1321,4,Application,2,Windows Server Application Update-16,Fixed,Solution-95,Yes,Result-95,19-Jun-24,22-Jun-24,23-Jun-24,,No,4,New,0 to 45,1,Closed,23-Jun-24
10.1.1.12,Prod,Prod-Server-5,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,Yes,CVE-2023-1322,9,Application,4,Windows Server Application Update-17,Fixed,Solution-96,Yes,Result-96,20-Jun-24,22-Jun-24,23-Jun-24,,No,3,New,0 to 45,1,Closed,23-Jun-24
10.2.1.7,Non-Prod,Non-Prod-Server-1,Decommisoned,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,No,CVE-2023-1324,10,Application,5,Windows Server Application Update-19,Fixed,Solution-98,Yes,Result-98,22-Jun-24,22-Jun-24,23-Jun-24,,No,1,New,0 to 45,1,Closed,23-Jun-24
10.2.1.8,Non-Prod,Non-Prod-Server-2,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,No,CVE-2023-1325,8,Application,5,Windows Server Application Update-20,Fixed,Solution-99,Yes,Result-99,23-Jun-24,22-Jun-24,23-Jun-24,,No,0,New,0 to 45,1,Closed,23-Jun-24
10.1.1.2,Prod,Prod-Ubuntu-2,Active,Ubuntu 20.04,01-Apr-25,23-Apr-30,Linux Team,Yes,Yes,CVE-2023-1285,2,Application,2,Ubuntu Application Vulnerability-2,Fixed,Solution-2,Yes,Result-2,03-Dec-24,13-Apr-24,14-Apr-24,,No,-233,Old,45 to 90,1,Closed,14-Apr-24
10.1.1.4,Prod,Prod-Ubuntu-4,Active,Ubuntu 20.04,01-Apr-25,23-Apr-30,Linux Team,Yes,Yes,NA,4.4,Application,1,Ubuntu Application Vulnerability-4,Fixed,Solution-4,Yes,Result-4,14-Mar-24,14-Apr-24,15-Apr-24,,No,32,Old,45 to 90,1,Closed,15-Apr-24
10.2.1.1,Non-Prod,Non-Prod-Ubuntu-1,Active,Ubuntu 20.04,01-Apr-25,23-Apr-30,Linux Team,Yes,No,CVE-2023-1289,3.2,Application,2,Ubuntu Application Vulnerability-6,Fixed,Solution-6,Yes,Result-6,16-Mar-24,14-Apr-24,15-Apr-24,,No,30,Old,45 to 90,1,Closed,15-Apr-24
10.2.1.3,Non-Prod,Non-Prod-Ubuntu-3,Active,Ubuntu 20.04,01-Apr-25,23-Apr-30,Linux Team,Yes,No,CVE-2023-1291,9.15,OS,4,Ubuntu OS Vulnerability-2,Fixed,Solution-8,Yes,Result-8,18-Mar-24,14-Apr-24,15-Apr-24,,No,28,Old,45 to 90,1,Closed,15-Apr-24
10.2.1.5,Non-Prod,Non-Prod-Ubuntu-5,Decommisoned,Ubuntu 20.04,01-Apr-25,23-Apr-30,Linux Team,Yes,No,CVE-2023-1293,10,OS,5,Ubuntu OS Vulnerability-4,Fixed,Solution-10,Yes,Result-10,20-Mar-24,14-Apr-24,15-Apr-24,,No,26,Old,45 to 90,1,Closed,15-Apr-24
10.1.1.1,Prod,Prod-Ubuntu-1,Active,Ubuntu 20.04,01-Apr-25,23-Apr-30,Linux Team,Yes,Yes,CVE-2023-1295,5,OS,2,Ubuntu OS Vulnerability-6,Fixed,Solution-12,Yes,Result-12,22-Mar-24,29-Apr-24,30-Apr-24,,No,39,Old,45 to 90,1,Closed,30-Apr-24
192.168.1.3,Prod,Prod-LAP-3,Active,Windows 11,10-Nov-26,10-Nov-26,Windows Team,Yes,Yes,CVE-2023-1298,5,OS,3,Windows OS Update-3,Fixed,Solution-15,No,Result-15,25-Mar-24,29-Apr-24,30-Apr-24,,No,36,Old,45 to 90,1,Closed,30-Apr-24
192.168.1.6,Prod,Prod-LAP-6,Active,Windows 11,10-Nov-26,10-Nov-26,Windows Team,Yes,Yes,CVE-2023-1301,3,OS,2,Windows OS Update-6,Fixed,Solution-18,Yes,Result-18,28-Mar-24,29-Apr-24,30-Apr-24,,No,33,Old,45 to 90,1,Closed,30-Apr-24
192.168.2.3,Non-Prod,Non-Prod-LAP-3,Active,Windows 11,10-Nov-26,10-Nov-26,Windows Team,Yes,No,CVE-2023-1304,9,OS,5,Windows OS Update-9,Fixed,Solution-21,Yes,Result-21,31-Mar-24,29-Apr-24,30-Apr-24,,No,30,Old,45 to 90,1,Closed,30-Apr-24
192.168.1.3,Prod,Prod-LAP-3,Active,Windows 11,10-Nov-26,10-Nov-26,Windows Team,Yes,Yes,CVE-2023-1309,6,Application,3,Windows Application Update-3,Fixed,Solution-26,Yes,Result-26,04-May-24,27-May-24,28-May-24,,No,24,Old,45 to 90,1,Closed,28-May-24
192.168.1.6,Prod,Prod-LAP-6,Active,Windows 11,10-Nov-26,10-Nov-26,Windows Team,Yes,Yes,CVE-2023-1312,2,Application,2,Windows Application Update-6,Fixed,Solution-29,Yes,Result-29,04-Aug-24,27-May-24,28-May-24,,No,-68,Old,45 to 90,1,Closed,28-May-24
192.168.2.3,Non-Prod,Non-Prod-LAP-3,Active,Windows 11,10-Nov-26,10-Nov-26,Windows Team,Yes,No,CVE-2023-1315,10,Application,5,Windows Application Update-9,Fixed,Solution-32,Yes,Result-32,04-Nov-24,27-May-24,28-May-24,,No,-160,Old,0 to 45,1,Closed,28-May-24
10.1.1.8,Prod,Prod-Server-1,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,Yes,CVE-2023-1318,5,OS,3,Windows Server OS Update-1,Fixed,Solution-35,No,Result-35,14-Apr-24,27-May-24,28-May-24,,No,44,Old,0 to 45,1,Closed,28-May-24
10.1.1.9,Prod,Prod-Server-2,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,Yes,NA,3,OS,1,Windows Server OS Update-2,Fixed,Solution-36,Yes,Result-36,15-Apr-24,27-May-24,28-May-24,,No,43,Old,0 to 45,1,Closed,28-May-24
10.1.1.11,Prod,Prod-Server-4,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,Yes,CVE-2023-1321,4,OS,2,Windows Server OS Update-4,Fixed,Solution-38,Yes,Result-38,17-Apr-24,27-May-24,28-May-24,,No,41,Old,0 to 45,1,Closed,28-May-24
10.1.1.12,Prod,Prod-Server-5,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,Yes,CVE-2023-1322,9,OS,4,Windows Server OS Update-5,Fixed,Solution-39,Yes,Result-39,18-Apr-24,27-May-24,28-May-24,,No,40,Old,0 to 45,1,Closed,28-May-24
10.2.1.7,Non-Prod,Non-Prod-Server-1,Decommisoned,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,No,CVE-2023-1324,10,OS,5,Windows Server OS Update-1,Fixed,Solution-41,Yes,Result-41,20-Apr-24,27-May-24,28-May-24,,No,38,Old,0 to 45,1,Closed,28-May-24
10.2.1.8,Non-Prod,Non-Prod-Server-2,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,No,CVE-2023-1325,8,OS,5,Windows Server OS Update-2,Fixed,Solution-42,Yes,Result-42,21-Apr-24,05-May-24,06-May-24,,No,15,Old,0 to 45,1,Closed,06-May-24
10.1.1.8,Prod,Prod-Server-1,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,Yes,CVE-2023-1318,7,Application,3,Windows Server Application Update-1,Fixed,Solution-44,No,Result-44,23-Apr-24,05-May-24,06-May-24,,No,13,Old,0 to 45,1,Closed,06-May-24
10.1.1.9,Prod,Prod-Server-2,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,Yes,NA,2,Application,1,Windows Server Application Update-2,Fixed,Solution-45,No,Result-45,24-Apr-24,05-May-24,06-May-24,,No,12,Old,0 to 45,1,Closed,06-May-24
10.1.1.11,Prod,Prod-Server-4,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,Yes,CVE-2023-1321,4,Application,2,Windows Server Application Update-4,Fixed,Solution-47,Yes,Result-47,26-Apr-24,05-May-24,06-May-24,,No,10,Old,0 to 45,1,Closed,06-May-24
10.1.1.12,Prod,Prod-Server-5,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,Yes,CVE-2023-1322,9,Application,4,Windows Server Application Update-5,Fixed,Solution-48,Yes,Result-48,27-Apr-24,05-May-24,06-May-24,,No,9,Old,0 to 45,1,Closed,06-May-24
10.2.1.7,Non-Prod,Non-Prod-Server-1,Decommisoned,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,No,CVE-2023-1324,10,Application,5,Windows Server Application Update-7,Fixed,Solution-50,Yes,Result-50,29-Apr-24,05-May-24,06-May-24,,No,7,Old,0 to 45,1,Closed,06-May-24
10.2.1.8,Non-Prod,Non-Prod-Server-2,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,No,CVE-2023-1325,8,Application,5,Windows Server Application Update-8,Fixed,Solution-51,Yes,Result-51,30-Apr-24,05-May-24,06-May-24,,No,6,Old,0 to 45,1,Closed,06-May-24
10.1.1.11,Prod,Prod-Server-4,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,Yes,CVE-2023-1321,4,Application,2,Windows Server Application Update-10,Fixed,Solution-53,Yes,Result-53,06-Feb-24,05-May-24,06-May-24,,No,90,Old,0 to 45,1,Closed,06-May-24
10.1.1.12,Prod,Prod-Server-5,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,Yes,CVE-2023-1322,9,Application,4,Windows Server Application Update-11,Fixed,Solution-54,Yes,Result-54,06-Mar-24,05-May-24,06-May-24,,No,61,Old,0 to 45,1,Closed,06-May-24
10.2.1.7,Non-Prod,Non-Prod-Server-1,Decommisoned,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,No,CVE-2023-1324,10,Application,5,Windows Server Application Update-13,Fixed,Solution-56,Yes,Result-56,06-Jun-24,22-Jun-24,23-Jun-24,,No,17,Old,0 to 45,1,Closed,23-Jun-24
10.2.1.8,Non-Prod,Non-Prod-Server-2,Active,Windows Server 2022,13-Oct-26,14-Oct-31,Server Team,Yes,No,CVE-2023-1325,8,Application,5,Windows Server Application Update-14,Fixed,Solution-57,Yes,Result-57,06-Jun-24,22-Jun-24,23-Jun-24,,No,17,Old,0 to 45,1,Closed,23-Jun-24
10.2.1.5,Non-Prod,Non-Prod-Ubuntu-5,Decommisoned,Ubuntu 20.04,01-Apr-25,23-Apr-30,Linux Team,Yes,No,CVE-2023-1293,10,OS,5,Ubuntu OS Vulnerability-8,Fixed,Solution-60,Yes,Result-60,06-Sep-24,22-Jun-24,23-Jun-24,,No,-75,Old,0 to 45,1,Closed,23-Jun-24
10.1.1.1,Prod,Prod-Ubuntu-1,Active,Ubuntu 20.04,01-Apr-25,23-Apr-30,Linux Team,Yes,Yes,CVE-2023-1295,5,OS,2,Ubuntu OS Vulnerability-10,Fixed,Solution-62,Yes,Result-62,06-Nov-24,22-Jun-24,23-Jun-24,,No,-136,Old,0 to 45,1,Closed,23-Jun-24
192.168.1.3,Prod,Prod-LAP-3,Active,Windows 11,10-Nov-26,10-Nov-26,Windows Team,Yes,Yes,CVE-2023-1298,5,OS,3,Windows OS Update-14,Fixed,Solution-65,No,Result-65,14-Jun-24,22-Jun-24,23-Jun-24,,No,9,Old,0 to 45,1,Closed,23-Jun-24
192.168.1.6,Prod,Prod-LAP-6,Active,Windows 11,10-Nov-26,10-Nov-26,Windows Team,Yes,Yes,CVE-2023-1301,3,OS,2,Windows OS Update-17,Fixed,Solution-68,Yes,Result-68,17-Jun-24,22-Jun-24,23-Jun-24,,No,6,Old,0 to 45,1,Closed,23-Jun-24
192.168.2.3,Non-Prod,Non-Prod-LAP-3,Active,Windows 11,10-Nov-26,10-Nov-26,Windows Team,Yes,No,CVE-2023-1304,9,OS,5,Windows OS Update-20,Fixed,Solution-71,Yes,Result-71,20-Jun-24,22-Jun-24,23-Jun-24,,No,3,New,0 to 45,1,Closed,23-Jun-24
10.1.1.2,Prod,Prod-Ubuntu-2,Active,Ubuntu 20.04,01-Apr-25,23-Apr-30,Linux Team,Yes,Yes,CVE-2023-1285,2,Application,2,Ubuntu Application Vulnerability-8,Fixed,Solution-75,Yes,Result-75,29-Apr-24,05-May-24,06-May-24,,No,7,Old,0 to 45,1,Closed,06-May-24
10.1.1.4,Prod,Prod-Ubuntu-4,Active,Ubuntu 20.04,01-Apr-25,23-Apr-30,Linux Team,Yes,Yes,NA,4.4,Application,1,Ubuntu Application Vulnerability-10,Fixed,Solution-77,Yes,Result-77,06-Jan-24,05-May-24,06-May-24,,No,121,Old,0 to 45,1,Closed,06-May-24
10.2.1.1,Non-Prod,Non-Prod-Ubuntu-1,Active,Ubuntu 20.04,01-Apr-25,23-Apr-30,Linux Team,Yes,No,CVE-2023-1289,3.2,Application,2,Ubuntu Application Vulnerability-12,Fixed,Solution-79,Yes,Result-79,06-Mar-24,05-May-24,06-May-24,,No,61,Old,0 to 45,1,Closed,06-May-24
10.2.1.3,Non-Prod,Non-Prod-Ubuntu-3,Active,Ubuntu 20.04,01-Apr-25,23-Apr-30,Linux Team,Yes,No,CVE-2023-1291,9.15,OS,4,Ubuntu OS Vulnerability-8,Fixed,Solution-81,Yes,Result-81,06-Jun-24,22-Jun-24,23-Jun-24,,No,17,Old,0 to 45,1,Closed,23-Jun-24
